COUNTRY,DATATYPE,PRODUCT,FLOW,TIME,VALUE
MEXICO,BALANCE,NATGASCM,TOTENTSB,2021,9348.0
MEXICO,BALANCE,NATGASCM,TOTENTSB,4Q2022,1028.0
MEXICO,BALANCE,NATGASCM,TOTENTSB,DEC2021,625.0
MEXICO,BALANCE,NATGASCM,TOTENTSB,DEC2022,250.0
MEXICO,BALANCE,NATGASCM,TOTENTSB,YTD2021,9348.0
MEXICO,BALANCE,NATGASCM,TOTENTSB,YTD2022,5500.0
MEXICO,BALANCE,NATGASCM,TOTEXTSB,2020,12.0
MEXICO,BALANCE,NATGASCM,TOTEXTSB,2021,12.0
MEXICO,BALANCE,NATGASCM,TOTEXTSB,4Q2022,3.0
MEXICO,BALANCE,NATGASCM,TOTEXTSB,DEC2021,1.0
MEXICO,BALANCE,NATGASCM,TOTEXTSB,DEC2022,1.0
MEXICO,BALANCE,NATGASCM,TOTEXTSB,YTD2021,12.0
MEXICO,BALANCE,NATGASCM,TOTEXTSB,YTD2022,12.0
NETHLAND,BALANCE,NATGASCM,GDINCTRO,2020,44068.36
NETHLAND,BALANCE,NATGASCM,GDINCTRO,2021,42278.984
NETHLAND,BALANCE,NATGASCM,GDINCTRO,4Q2022,8988.289
NETHLAND,BALANCE,NATGASCM,GDINCTRO,DEC2021,4433.477
NETHLAND,BALANCE,NATGASCM,GDINCTRO,DEC2022,4020.901
NETHLAND,BALANCE,NATGASCM,GDINCTRO,YTD2021,42278.984
NETHLAND,BALANCE,NATGASCM,GDINCTRO,YTD2022,32997.013
NETHLAND,BALANCE,NATGASCM,INDPROD,2020,24165.528
NETHLAND,BALANCE,NATGASCM,INDPROD,2021,21962.238
NETHLAND,BALANCE,NATGASCM,INDPROD,4Q2022,4241.915
NETHLAND,BALANCE,NATGASCM,INDPROD,DEC2021,1833.947
NETHLAND,BALANCE,NATGASCM,INDPROD,DEC2022,1643.091
NETHLAND,BALANCE,NATGASCM,INDPROD,YTD2021,21962.238
NETHLAND,BALANCE,NATGASCM,INDPROD,YTD2022,18742.099
NETHLAND,BALANCE,NATGASCM,STCHANAT,2020,-115.146
NETHLAND,BALANCE,NATGASCM,STCHANAT,2021,-6335.147
NETHLAND,BALANCE,NATGASCM,STCHANAT,4Q2022,-2265.855
NETHLAND,BALANCE,NATGASCM,STCHANAT,DEC2021,-2952.477
NETHLAND,BALANCE,NATGASCM,STCHANAT,DEC2022,-1786.024
NETHLAND,BALANCE,NATGASCM,STCHANAT,YTD2021,-6335.147
NETHLAND,BALANCE,NATGASCM,STCHANAT,YTD2022,6383.842
NETHLAND,BALANCE,NATGASCM,TOTENTSB,2020,59920.727
NETHLAND,BALANCE,NATGASCM,TOTENTSB,2021,57424.923
NETHLAND,BALANCE,NATGASCM,TOTENTSB,4Q2022,15104.25
NETHLAND,BALANCE,NATGASCM,TOTENTSB,DEC2021,4154.894
NETHLAND,BALANCE,NATGASCM,TOTENTSB,DEC2022,4957.231
NETHLAND,BALANCE,NATGASCM,TOTENTSB,YTD2021,57424.923
NETHLAND,BALANCE,NATGASCM,TOTENTSB,YTD2022,61881.106
NETHLAND,BALANCE,NATGASCM,TOTEXTSB,2020,39974.464
NETHLAND,BALANCE,NATGASCM,TOTEXTSB,2021,43278.055
NETHLAND,BALANCE,NATGASCM,TOTEXTSB,4Q2022,12588.857
NETHLAND,BALANCE,NATGASCM,TOTEXTSB,DEC2021,4500.636
NETHLAND,BALANCE,NATGASCM,TOTEXTSB,DEC2022,4357.246
NETHLAND,BALANCE,NATGASCM,TOTEXTSB,YTD2021,43278.055
NETHLAND,BALANCE,NATGASCM,TOTEXTSB,YTD2022,41127.336
NORWAY,BALANCE,NATGASCM,GDINCTRO,2020,4915.076
NORWAY,BALANCE,NATGASCM,GDINCTRO,2021,4551.663
NORWAY,BALANCE,NATGASCM,GDINCTRO,4Q2022,1122.555
NORWAY,BALANCE,NATGASCM,GDINCTRO,DEC2021,373.951
NORWAY,BALANCE,NATGASCM,GDINCTRO,DEC2022,385.238
NORWAY,BALANCE,NATGASCM,GDINCTRO,YTD2021,4551.663
NORWAY,BALANCE,NATGASCM,GDINCTRO,YTD2022,4439.237
NORWAY,BALANCE,NATGASCM,INDPROD,2020,116206.117
NORWAY,BALANCE,NATGASCM,INDPROD,2021,118299.735
NORWAY,BALANCE,NATGASCM,INDPROD,4Q2022,33218.904
NORWAY,BALANCE,NATGASCM,INDPROD,DEC2021,11325.67
NORWAY,BALANCE,NATGASCM,INDPROD,DEC2022,11468.34
NORWAY,BALANCE,NATGASCM,INDPROD,YTD2021,118299.735
NORWAY,BALANCE,NATGASCM,INDPROD,YTD2022,126962.647
NORWAY,BALANCE,NATGASCM,STCHANAT,2020,-4.71
NORWAY,BALANCE,NATGASCM,STCHANAT,2021,73.032
NORWAY,BALANCE,NATGASCM,STCHANAT,4Q2022,51.415
NORWAY,BALANCE,NATGASCM,STCHANAT,DEC2021,81.977
NORWAY,BALANCE,NATGASCM,STCHANAT,DEC2022,25.545
NORWAY,BALANCE,NATGASCM,STCHANAT,YTD2021,73.032
NORWAY,BALANCE,NATGASCM,STCHANAT,YTD2022,-4.87
NORWAY,BALANCE,NATGASCM,TOTENTSB,2021,37.048
NORWAY,BALANCE,NATGASCM,TOTENTSB,4Q2022,20.755
NORWAY,BALANCE,NATGASCM,TOTENTSB,DEC2021,3.567
NORWAY,BALANCE,NATGASCM,TOTENTSB,DEC2022,6.647
NORWAY,BALANCE,NATGASCM,TOTENTSB,YTD2021,37.048
NORWAY,BALANCE,NATGASCM,TOTENTSB,YTD2022,67.804
NORWAY,BALANCE,NATGASCM,TOTEXTSB,2020,112952.075
NORWAY,BALANCE,NATGASCM,TOTEXTSB,2021,111456.507
NORWAY,BALANCE,NATGASCM,TOTEXTSB,4Q2022,30391.803
NORWAY,BALANCE,NATGASCM,TOTEXTSB,DEC2021,10637.501
NORWAY,BALANCE,NATGASCM,TOTEXTSB,DEC2022,10301.301
NORWAY,BALANCE,NATGASCM,TOTEXTSB,YTD2021,111456.507
NORWAY,BALANCE,NATGASCM,TOTEXTSB,YTD2022,118117.17
NZ,BALANCE,NATGASCM,GDINCTRO,2020,4461.0
NZ,BALANCE,NATGASCM,GDINCTRO,2021,3814.0
NZ,BALANCE,NATGASCM,GDINCTRO,4Q2022,869.0
NZ,BALANCE,NATGASCM,GDINCTRO,DEC2021,306.0
NZ,BALANCE,NATGASCM,GDINCTRO,DEC2022,269.0
NZ,BALANCE,NATGASCM,GDINCTRO,YTD2021,3814.0
NZ,BALANCE,NATGASCM,GDINCTRO,YTD2022,3706.0
NZ,BALANCE,NATGASCM,INDPROD,2020,4477.0
NZ,BALANCE,NATGASCM,INDPROD,2021,3916.0
NZ,BALANCE,NATGASCM,INDPROD,4Q2022,880.0
NZ,BALANCE,NATGASCM,INDPROD,DEC2021,330.0
NZ,BALANCE,NATGASCM,INDPROD,DEC2022,280.0
NZ,BALANCE,NATGASCM,INDPROD,YTD2021,3916.0
NZ,BALANCE,NATGASCM,INDPROD,YTD2022,3736.0
NZ,BALANCE,NATGASCM,STCHANAT,2020,16.0
NZ,BALANCE,NATGASCM,STCHANAT,2021,102.0
NZ,BALANCE,NATGASCM,STCHANAT,4Q2022,11.0
NZ,BALANCE,NATGASCM,STCHANAT,DEC2021,24.0
NZ,BALANCE,NATGASCM,STCHANAT,DEC2022,11.0
NZ,BALANCE,NATGASCM,STCHANAT,YTD2021,102.0
NZ,BALANCE,NATGASCM,STCHANAT,YTD2022,22.0
OECDAM,BALANCE,NATGASCM,GDINCTRO,2020,1049032.767
OECDAM,BALANCE,NATGASCM,GDINCTRO,2021,1058674.594
OECDAM,BALANCE,NATGASCM,GDINCTRO,4Q2022,294009.119
OECDAM,BALANCE,NATGASCM,GDINCTRO,DEC2021,104782.642
OECDAM,BALANCE,NATGASCM,GDINCTRO,DEC2022,115693.892
OECDAM,BALANCE,NATGASCM,GDINCTRO,YTD2021,1058674.594
OECDAM,BALANCE,NATGASCM,GDINCTRO,YTD2022,1109230.495
OECDAM,BALANCE,NATGASCM,INDPROD,2020,1172033.509
OECDAM,BALANCE,NATGASCM,INDPROD,2021,1207857.203
OECDAM,BALANCE,NATGASCM,INDPROD,4Q2022,323374.605
OECDAM,BALANCE,NATGASCM,INDPROD,DEC2021,106440.573
OECDAM,BALANCE,NATGASCM,INDPROD,DEC2022,108042.92
OECDAM,BALANCE,NATGASCM,INDPROD,YTD2021,1207857.203
OECDAM,BALANCE,NATGASCM,INDPROD,YTD2022,1258796.771
OECDAM,BALANCE,NATGASCM,STCHANAT,2020,7505.792
OECDAM,BALANCE,NATGASCM,STCHANAT,2021,-6504.319
OECDAM,BALANCE,NATGASCM,STCHANAT,4Q2022,-9375.203
OECDAM,BALANCE,NATGASCM,STCHANAT,DEC2021,-11673.006
OECDAM,BALANCE,NATGASCM,STCHANAT,DEC2022,-20001.946
OECDAM,BALANCE,NATGASCM,STCHANAT,YTD2021,-6504.319
OECDAM,BALANCE,NATGASCM,STCHANAT,YTD2022,-9618.141
OECDAM,BALANCE,NATGASCM,TOTENTSB,2020,109586.962
OECDAM,BALANCE,NATGASCM,TOTENTSB,2021,117559.79
OECDAM,BALANCE,NATGASCM,TOTENTSB,4Q2022,31398.697
OECDAM,BALANCE,NATGASCM,TOTENTSB,DEC2021,10979.14
OECDAM,BALANCE,NATGASCM,TOTENTSB,DEC2022,11549.707
OECDAM,BALANCE,NATGASCM,TOTENTSB,YTD2021,117559.79
OECDAM,BALANCE,NATGASCM,TOTENTSB,YTD2022,120847.703
OECDAM,BALANCE,NATGASCM,TOTEXTSB,2020,220582.912
OECDAM,BALANCE,NATGASCM,TOTEXTSB,2021,267948.218
OECDAM,BALANCE,NATGASCM,TOTEXTSB,4Q2022,70293.586
OECDAM,BALANCE,NATGASCM,TOTEXTSB,DEC2021,24665.377
OECDAM,BALANCE,NATGASCM,TOTEXTSB,DEC2022,25122.881
OECDAM,BALANCE,NATGASCM,TOTEXTSB,YTD2021,267948.218
OECDAM,BALANCE,NATGASCM,TOTEXTSB,YTD2022,281219.02
OECDAO,BALANCE,NATGASCM,GDINCTRO,2020,235609.519
OECDAO,BALANCE,NATGASCM,GDINCTRO,2021,224229.785
OECDAO,BALANCE,NATGASCM,GDINCTRO,4Q2022,55475.101
OECDAO,BALANCE,NATGASCM,GDINCTRO,DEC2021,21327.509
OECDAO,BALANCE,NATGASCM,GDINCTRO,DEC2022,21453.262
OECDAO,BALANCE,NATGASCM,GDINCTRO,YTD2021,224229.785
OECDAO,BALANCE,NATGASCM,GDINCTRO,YTD2022,224655.491
OECDAO,BALANCE,NATGASCM,INDPROD,2020,174305.606
OECDAO,BALANCE,NATGASCM,INDPROD,2021,180391.401
OECDAO,BALANCE,NATGASCM,INDPROD,4Q2022,47390.884
OECDAO,BALANCE,NATGASCM,INDPROD,DEC2021,15313.651
OECDAO,BALANCE,NATGASCM,INDPROD,DEC2022,15876.5
OECDAO,BALANCE,NATGASCM,INDPROD,YTD2021,180391.401
OECDAO,BALANCE,NATGASCM,INDPROD,YTD2022,187265.863
OECDAO,BALANCE,NATGASCM,STCHANAT,2020,-789.937
OECDAO,BALANCE,NATGASCM,STCHANAT,2021,2744.727
OECDAO,BALANCE,NATGASCM,STCHANAT,4Q2022,604.688
OECDAO,BALANCE,NATGASCM,STCHANAT,DEC2021,-1377.782
OECDAO,BALANCE,NATGASCM,STCHANAT,DEC2022,-1793.512
OECDAO,BALANCE,NATGASCM,STCHANAT,YTD2021,2744.727
OECDAO,BALANCE,NATGASCM,STCHANAT,YTD2022,2430.688
OECDAO,BALANCE,NATGASCM,TOTENTSB,2020,168121.568
OECDAO,BALANCE,NATGASCM,TOTENTSB,2021,165944.419
OECDAO,BALANCE,NATGASCM,TOTENTSB,4Q2022,39571.458
OECDAO,BALANCE,NATGASCM,TOTENTSB,DEC2021,15427.954
OECDAO,BALANCE,NATGASCM,TOTENTSB,DEC2022,14064.25
OECDAO,BALANCE,NATGASCM,TOTENTSB,YTD2021,165944.419
OECDAO,BALANCE,NATGASCM,TOTENTSB,YTD2022,159685.533
OECDAO,BALANCE,NATGASCM,TOTEXTSB,2020,106022.0
OECDAO,BALANCE,NATGASCM,TOTEXTSB,2021,112839.0
OECDAO,BALANCE,NATGASCM,TOTEXTSB,4Q2022,29286.0
OECDAO,BALANCE,NATGASCM,TOTEXTSB,DEC2021,9765.0
OECDAO,BALANCE,NATGASCM,TOTEXTSB,DEC2022,9883.0
OECDAO,BALANCE,NATGASCM,TOTEXTSB,YTD2021,112839.0
OECDAO,BALANCE,NATGASCM,TOTEXTSB,YTD2022,113557.0
OECDEUR,BALANCE,NATGASCM,GDINCTRO,2020,507042.569
OECDEUR,BALANCE,NATGASCM,GDINCTRO,2021,537503.683
OECDEUR,BALANCE,NATGASCM,GDINCTRO,4Q2022,124743.773
OECDEUR,BALANCE,NATGASCM,GDINCTRO,DEC2021,62709.455
OECDEUR,BALANCE,NATGASCM,GDINCTRO,DEC2022,54260.713
OECDEUR,BALANCE,NATGASCM,GDINCTRO,YTD2021,537503.683
OECDEUR,BALANCE,NATGASCM,GDINCTRO,YTD2022,470326.013
OECDEUR,BALANCE,NATGASCM,INDPROD,2020,202093.197
OECDEUR,BALANCE,NATGASCM,INDPROD,2021,193860.389
OECDEUR,BALANCE,NATGASCM,INDPROD,4Q2022,52643.664
OECDEUR,BALANCE,NATGASCM,INDPROD,DEC2021,18317.935
OECDEUR,BALANCE,NATGASCM,INDPROD,DEC2022,18305.909
OECDEUR,BALANCE,NATGASCM,INDPROD,YTD2021,193860.389
OECDEUR,BALANCE,NATGASCM,INDPROD,YTD2022,204667.659
OECDEUR,BALANCE,NATGASCM,STCHANAT,2020,-13013.971
OECDEUR,BALANCE,NATGASCM,STCHANAT,2021,-23435.712
OECDEUR,BALANCE,NATGASCM,STCHANAT,4Q2022,-3817.425
OECDEUR,BALANCE,NATGASCM,STCHANAT,DEC2021,-15313.088
OECDEUR,BALANCE,NATGASCM,STCHANAT,DEC2022,-9717.29
OECDEUR,BALANCE,NATGASCM,STCHANAT,YTD2021,-23435.712
OECDEUR,BALANCE,NATGASCM,STCHANAT,YTD2022,35903.832
OECDEUR,BALANCE,NATGASCM,TOTENTSB,2020,733135.84
OECDEUR,BALANCE,NATGASCM,TOTENTSB,2021,737248.147
OECDEUR,BALANCE,NATGASCM,TOTENTSB,4Q2022,160635.511
OECDEUR,BALANCE,NATGASCM,TOTENTSB,DEC2021,65611.028
OECDEUR,BALANCE,NATGASCM,TOTENTSB,DEC2022,56961.884
OECDEUR,BALANCE,NATGASCM,TOTENTSB,YTD2021,737248.147
OECDEUR,BALANCE,NATGASCM,TOTENTSB,YTD2022,696789.388
OECDEUR,BALANCE,NATGASCM,TOTEXTSB,2020,441722.989
OECDEUR,BALANCE,NATGASCM,TOTEXTSB,2021,413730.631
OECDEUR,BALANCE,NATGASCM,TOTEXTSB,4Q2022,90756.913
OECDEUR,BALANCE,NATGASCM,TOTEXTSB,DEC2021,36339.226
OECDEUR,BALANCE,NATGASCM,TOTEXTSB,DEC2022,29923.12
OECDEUR,BALANCE,NATGASCM,TOTEXTSB,YTD2021,413730.631
OECDEUR,BALANCE,NATGASCM,TOTEXTSB,YTD2022,389746.734
OECDTOT,BALANCE,NATGASCM,GDINCTRO,2020,1791684.855
OECDTOT,BALANCE,NATGASCM,GDINCTRO,2021,1820408.062
OECDTOT,BALANCE,NATGASCM,GDINCTRO,4Q2022,474227.993
OECDTOT,BALANCE,NATGASCM,GDINCTRO,DEC2021,188819.606
OECDTOT,BALANCE,NATGASCM,GDINCTRO,DEC2022,191407.867
OECDTOT,BALANCE,NATGASCM,GDINCTRO,YTD2021,1820408.062
OECDTOT,BALANCE,NATGASCM,GDINCTRO,YTD2022,1804211.999
OECDTOT,BALANCE,NATGASCM,INDPROD,2020,1548432.312
OECDTOT,BALANCE,NATGASCM,INDPROD,2021,1582108.993
OECDTOT,BALANCE,NATGASCM,INDPROD,4Q2022,423409.153
OECDTOT,BALANCE,NATGASCM,INDPROD,DEC2021,140072.159
OECDTOT,BALANCE,NATGASCM,INDPROD,DEC2022,142225.329
OECDTOT,BALANCE,NATGASCM,INDPROD,YTD2021,1582108.993
OECDTOT,BALANCE,NATGASCM,INDPROD,YTD2022,1650730.293
OECDTOT,BALANCE,NATGASCM,STCHANAT,2020,-6298.116
OECDTOT,BALANCE,NATGASCM,STCHANAT,2021,-27195.304
OECDTOT,BALANCE,NATGASCM,STCHANAT,4Q2022,-12587.94
OECDTOT,BALANCE,NATGASCM,STCHANAT,DEC2021,-28363.876
OECDTOT,BALANCE,NATGASCM,STCHANAT,DEC2022,-31512.748
OECDTOT,BALANCE,NATGASCM,STCHANAT,YTD2021,-27195.304
OECDTOT,BALANCE,NATGASCM,STCHANAT,YTD2022,28716.379
OECDTOT,BALANCE,NATGASCM,TOTENTSB,2020,1010844.37
OECDTOT,BALANCE,NATGASCM,TOTENTSB,2021,1020752.356
OECDTOT,BALANCE,NATGASCM,TOTENTSB,4Q2022,231605.666
OECDTOT,BALANCE,NATGASCM,TOTENTSB,DEC2021,92018.122
OECDTOT,BALANCE,NATGASCM,TOTENTSB,DEC2022,82575.841
OECDTOT,BALANCE,NATGASCM,TOTENTSB,YTD2021,1020752.356
OECDTOT,BALANCE,NATGASCM,TOTENTSB,YTD2022,977322.624
OECDTOT,BALANCE,NATGASCM,TOTEXTSB,2020,768327.901
OECDTOT,BALANCE,NATGASCM,TOTEXTSB,2021,794517.849
OECDTOT,BALANCE,NATGASCM,TOTEXTSB,4Q2022,190336.499
OECDTOT,BALANCE,NATGASCM,TOTEXTSB,DEC2021,70769.603
OECDTOT,BALANCE,NATGASCM,TOTEXTSB,DEC2022,64929.001
OECDTOT,BALANCE,NATGASCM,TOTEXTSB,YTD2021,794517.849
OECDTOT,BALANCE,NATGASCM,TOTEXTSB,YTD2022,784522.754
POLAND,BALANCE,NATGASCM,GDINCTRO,2020,21992.73
POLAND,BALANCE,NATGASCM,GDINCTRO,2021,23416.605
POLAND,BALANCE,NATGASCM,GDINCTRO,4Q2022,5511.209
POLAND,BALANCE,NATGASCM,GDINCTRO,DEC2021,2625.271
POLAND,BALANCE,NATGASCM,GDINCTRO,DEC2022,2259.283
POLAND,BALANCE,NATGASCM,GDINCTRO,YTD2021,23416.605
POLAND,BALANCE,NATGASCM,GDINCTRO,YTD2022,19469.185
POLAND,BALANCE,NATGASCM,INDPROD,2020,5592.88
POLAND,BALANCE,NATGASCM,INDPROD,2021,5562.928
POLAND,BALANCE,NATGASCM,INDPROD,4Q2022,1400.874
POLAND,BALANCE,NATGASCM,INDPROD,DEC2021,499.253
POLAND,BALANCE,NATGASCM,INDPROD,DEC2022,483.11
POLAND,BALANCE,NATGASCM,INDPROD,YTD2021,5562.928
POLAND,BALANCE,NATGASCM,INDPROD,YTD2022,5483.238
POLAND,BALANCE,NATGASCM,STCHANAT,2020,-492.985
POLAND,BALANCE,NATGASCM,STCHANAT,2021,418.57
POLAND,BALANCE,NATGASCM,STCHANAT,4Q2022,-449.899
POLAND,BALANCE,NATGASCM,STCHANAT,DEC2021,-369.184
POLAND,BALANCE,NATGASCM,STCHANAT,DEC2022,-296.76
POLAND,BALANCE,NATGASCM,STCHANAT,YTD2021,418.57
POLAND,BALANCE,NATGASCM,STCHANAT,YTD2022,525.313
POLAND,BALANCE,NATGASCM,TOTENTSB,2020,41038.4
POLAND,BALANCE,NATGASCM,TOTENTSB,2021,39359.719
POLAND,BALANCE,NATGASCM,TOTENTSB,4Q2022,3847.821
POLAND,BALANCE,NATGASCM,TOTENTSB,DEC2021,2162.347
POLAND,BALANCE,NATGASCM,TOTENTSB,DEC2022,1482.11
POLAND,BALANCE,NATGASCM,TOTENTSB,YTD2021,39359.719
POLAND,BALANCE,NATGASCM,TOTENTSB,YTD2022,15223.511
POLAND,BALANCE,NATGASCM,TOTEXTSB,2020,25131.535
POLAND,BALANCE,NATGASCM,TOTEXTSB,2021,21087.472
POLAND,BALANCE,NATGASCM,TOTEXTSB,4Q2022,187.385
POLAND,BALANCE,NATGASCM,TOTEXTSB,DEC2021,405.513
POLAND,BALANCE,NATGASCM,TOTEXTSB,DEC2022,2.697
POLAND,BALANCE,NATGASCM,TOTEXTSB,YTD2021,21087.472
POLAND,BALANCE,NATGASCM,TOTEXTSB,YTD2022,712.251
PORTUGAL,BALANCE,NATGASCM,GDINCTRO,2020,5986.568
PORTUGAL,BALANCE,NATGASCM,GDINCTRO,2021,5762.376
PORTUGAL,BALANCE,NATGASCM,GDINCTRO,4Q2022,1301.532
PORTUGAL,BALANCE,NATGASCM,GDINCTRO,DEC2021,449.873
PORTUGAL,BALANCE,NATGASCM,GDINCTRO,DEC2022,377.06
PORTUGAL,BALANCE,NATGASCM,GDINCTRO,YTD2021,5762.376
PORTUGAL,BALANCE,NATGASCM,GDINCTRO,YTD2022,5493.237
PORTUGAL,BALANCE,NATGASCM,STCHANAT,2020,-42.962
PORTUGAL,BALANCE,NATGASCM,STCHANAT,2021,4.512
PORTUGAL,BALANCE,NATGASCM,STCHANAT,4Q2022,107.01
PORTUGAL,BALANCE,NATGASCM,STCHANAT,DEC2021,-39.427
PORTUGAL,BALANCE,NATGASCM,STCHANAT,DEC2022,115.412
PORTUGAL,BALANCE,NATGASCM,STCHANAT,YTD2021,4.512
PORTUGAL,BALANCE,NATGASCM,STCHANAT,YTD2022,223.585
PORTUGAL,BALANCE,NATGASCM,TOTENTSB,2020,6060.931
PORTUGAL,BALANCE,NATGASCM,TOTENTSB,2021,5874.846
PORTUGAL,BALANCE,NATGASCM,TOTENTSB,4Q2022,1505.079
PORTUGAL,BALANCE,NATGASCM,TOTENTSB,DEC2021,428.427
PORTUGAL,BALANCE,NATGASCM,TOTENTSB,DEC2022,528.069
PORTUGAL,BALANCE,NATGASCM,TOTENTSB,YTD2021,5874.846
PORTUGAL,BALANCE,NATGASCM,TOTENTSB,YTD2022,6179.498
PORTUGAL,BALANCE,NATGASCM,TOTEXTSB,2020,159.921
PORTUGAL,BALANCE,NATGASCM,TOTEXTSB,2021,195.092
PORTUGAL,BALANCE,NATGASCM,TOTEXTSB,4Q2022,97.073
PORTUGAL,BALANCE,NATGASCM,TOTEXTSB,DEC2021,5.271
PORTUGAL,BALANCE,NATGASCM,TOTEXTSB,DEC2022,35.913
PORTUGAL,BALANCE,NATGASCM,TOTEXTSB,YTD2021,195.092
PORTUGAL,BALANCE,NATGASCM,TOTEXTSB,YTD2022,384.476
SLOVAKIA,BALANCE,NATGASCM,GDINCTRO,2020,4876.883
SLOVAKIA,BALANCE,NATGASCM,GDINCTRO,2021,5462.606
SLOVAKIA,BALANCE,NATGASCM,GDINCTRO,4Q2022,1563.671
SLOVAKIA,BALANCE,NATGASCM,GDINCTRO,DEC2021,683.839
SLOVAKIA,BALANCE,NATGASCM,GDINCTRO,DEC2022,660.61
SLOVAKIA,BALANCE,NATGASCM,GDINCTRO,YTD2021,5462.606
SLOVAKIA,BALANCE,NATGASCM,GDINCTRO,YTD2022,5289.07
SLOVAKIA,BALANCE,NATGASCM,INDPROD,2020,65.869
